row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
1433,How does a damaged bulb compare to an open switch?,70,it is the same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1434,How does a damaged bulb compare to an open switch?,70,they both create a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1435,How does a damaged bulb compare to an open switch?,70,both can be gaps in a circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1436,How does a damaged bulb compare to an open switch?,70,same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1437,How does a damaged bulb compare to an open switch?,70,same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1438,How does a damaged bulb compare to an open switch?,70,it acts the same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1439,How does a damaged bulb compare to an open switch?,70,both a damaged bulb and open switch create a gap in the path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1440,How does a damaged bulb compare to an open switch?,70,it has the same effect,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1441,How does a damaged bulb compare to an open switch?,70,they both open the path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1442,How does a damaged bulb compare to an open switch?,70,it creates a gap in the path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1443,How does a damaged bulb compare to an open switch?,70,it also prevents the bulb from being on,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1444,How does a damaged bulb compare to an open switch?,70,a damaged bulb prevents other bulbs from being on,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1445,How does a damaged bulb compare to an open switch?,70,a switch causes an incomplete path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1446,How does a damaged bulb compare to an open switch?,70,they both create gaps,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1447,How does a damaged bulb compare to an open switch?,70,they are the same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1448,How does a damaged bulb compare to an open switch?,70,their results are similar,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1449,How does a damaged bulb compare to an open switch?,70,they both create a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1450,How does a damaged bulb compare to an open switch?,70,both create gaps,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1451,How does a damaged bulb compare to an open switch?,70,a damaged bulb has the same effect of an open switch,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1452,How does a damaged bulb compare to an open switch?,70,a damaged bulb is the same as an open switch,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1453,How does a damaged bulb compare to an open switch?,70,a damaged bulb is like an open switch,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1454,How does a damaged bulb compare to an open switch?,70,the have the same effect on the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1455,How does a damaged bulb compare to an open switch?,70,both a damaged bulb and an open switch creates a gap in the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1456,How does a damaged bulb compare to an open switch?,70,same thing,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1457,How does a damaged bulb compare to an open switch?,70,both function the same and interfere with the bulb turning on,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1458,How does a damaged bulb compare to an open switch?,70,they both creat gaps in the path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1459,How does a damaged bulb compare to an open switch?,70,it has the same effect,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1460,How does a damaged bulb compare to an open switch?,70,they both create gaps,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1461,How does a damaged bulb compare to an open switch?,70,i dont know,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1462,How does a damaged bulb compare to an open switch?,70,it is very similar,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1463,How does a damaged bulb compare to an open switch?,70,they behave identically,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1464,How does a damaged bulb compare to an open switch?,70,they are similar,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1465,How does a damaged bulb compare to an open switch?,70,the effect is the same they both create a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1466,How does a damaged bulb compare to an open switch?,70,it would not appear to be damaged because an open switch creates a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1467,How does a damaged bulb compare to an open switch?,70,they both create a gap in the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1468,How does a damaged bulb compare to an open switch?,70,they both have a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1469,How does a damaged bulb compare to an open switch?,70,they both have the ability to create gaps,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1470,How does a damaged bulb compare to an open switch?,70,same results but a switch can be closed,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1471,How does a damaged bulb compare to an open switch?,70,it works the same way,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1472,How does a damaged bulb compare to an open switch?,70,the switch can close and the gap would be gone but the a damaged bulb will always have a gap in the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1473,How does a damaged bulb compare to an open switch?,70,a damaged bulb creates a gap in the path an open switch creates a gap in the path,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1474,How does a damaged bulb compare to an open switch?,70,they both act the same way,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1475,How does a damaged bulb compare to an open switch?,70,open switch is just creating a gap nothing is being damaged,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1476,How does a damaged bulb compare to an open switch?,70,they have an identical impact on the circus,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1477,How does a damaged bulb compare to an open switch?,70,it acts in the same way creating a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1478,How does a damaged bulb compare to an open switch?,70,a damaged bulb has the same effect as an open switch,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1479,How does a damaged bulb compare to an open switch?,70,they both damage the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1480,How does a damaged bulb compare to an open switch?,70,it creates an open gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1481,How does a damaged bulb compare to an open switch?,70,the damaged bulb and the open switch disrupt the flow of the current,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1482,How does a damaged bulb compare to an open switch?,70,they are functionally the same,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1483,How does a damaged bulb compare to an open switch?,70,the damaged bulb does the same thing as an open switch by creating a gap but the damaged bulb cannot fix its self to recreate the current as a switch can turn the current on and off,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1484,How does a damaged bulb compare to an open switch?,70,the both don't work,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1485,How does a damaged bulb compare to an open switch?,70,both a damaged bulb and open switch will disconnect the circuit,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1486,How does a damaged bulb compare to an open switch?,70,they are the same because they create a gap,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1487,How does a damaged bulb compare to an open switch?,70,an open switch means a closed pathways where as a damaged bulb means a gap and they both cause the circuit not to work properly,a damaged bulb and an open switch both create a gap and cause bulbs to go out,0,1,,beetle,0.0
1488,How does a damaged bulb compare to an open switch?,70,it creates the same effect,a damaged bulb and an open switch both create a gap and cause bulbs to go out,1,1,,beetle,1.0
1489,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is contained in the path with the bulb the switch affects the bulb,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1490,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch must be contained in a path with the bulb,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1491,What role does the path play in determining whether or not a switch affects a bulb?,71,if it is closed the bulb will be on if it is open the bulb will be off,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1492,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is open the path will be closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1493,What role does the path play in determining whether or not a switch affects a bulb?,71,ink,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1494,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed for a bulb to be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1495,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must bring the voltage to the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1496,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1497,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed with the battery and the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1498,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must contain a battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1499,What role does the path play in determining whether or not a switch affects a bulb?,71,a bulb must be contained in a closed path with the battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1500,What role does the path play in determining whether or not a switch affects a bulb?,71,the bulb has to be contained in a closed path with the battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1501,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch affects a bulb only on the same path,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1502,What role does the path play in determining whether or not a switch affects a bulb?,71,where the switch is in path determines whether it affects the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1503,What role does the path play in determining whether or not a switch affects a bulb?,71,a bulb is contained in a path with the switch,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1504,What role does the path play in determining whether or not a switch affects a bulb?,71,if it is a closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1505,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is contained within the same path,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1506,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is contained in a closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1507,What role does the path play in determining whether or not a switch affects a bulb?,71,if it remains a closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1508,What role does the path play in determining whether or not a switch affects a bulb?,71,because the path has to be open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1509,What role does the path play in determining whether or not a switch affects a bulb?,71,the relationship between the path and the bulb has to be closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1510,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch is contained in the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1511,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch affects a bulb when it is in a closed path with a battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1512,What role does the path play in determining whether or not a switch affects a bulb?,71,i don't know what else to tell you,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1513,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch contained in a closed bath with a bulb and a battery will affect the bulb,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1514,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch contained in a closed path with a bulb and a battery will affect the bulb,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1515,What role does the path play in determining whether or not a switch affects a bulb?,71,the path opens the circuit,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1516,What role does the path play in determining whether or not a switch affects a bulb?,71,when the switches are closed the path flows,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1517,What role does the path play in determining whether or not a switch affects a bulb?,71,the bulb is contained in an closed circuit,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1518,What role does the path play in determining whether or not a switch affects a bulb?,71,if they are closed or open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1519,What role does the path play in determining whether or not a switch affects a bulb?,71,i,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1520,What role does the path play in determining whether or not a switch affects a bulb?,71,the path has to be closed in order for the bulb to be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1521,What role does the path play in determining whether or not a switch affects a bulb?,71,the path may not connect a bulb to the switch,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1522,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch determines whether the path is open or closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1523,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path contains the switch the bulb is affected,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1524,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is open or closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1525,What role does the path play in determining whether or not a switch affects a bulb?,71,the path passes the energy through the switch,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1526,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch is contained in a path and then it is contained in a closed circuit,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1527,What role does the path play in determining whether or not a switch affects a bulb?,71,a bulb is contained in a closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1528,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch it is in the closed path then it affects the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1529,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is included in the bulbs closed path then the switch being open will affect the bulb,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1530,What role does the path play in determining whether or not a switch affects a bulb?,71,battery and bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1531,What role does the path play in determining whether or not a switch affects a bulb?,71,open switch,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1532,What role does the path play in determining whether or not a switch affects a bulb?,71,no role,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1533,What role does the path play in determining whether or not a switch affects a bulb?,71,there is no path when a switch is open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1534,What role does the path play in determining whether or not a switch affects a bulb?,71,the path only determines if a bulb is off when the switch is open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1535,What role does the path play in determining whether or not a switch affects a bulb?,71,if the bulb is contained within the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1536,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed and contain the battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1537,What role does the path play in determining whether or not a switch affects a bulb?,71,the bulb must be in a closed pathway containing the battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1538,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch is contained in the pathway of the bulb and the battery,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1539,What role does the path play in determining whether or not a switch affects a bulb?,71,the path has to be closed for the bulb to light up,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1540,What role does the path play in determining whether or not a switch affects a bulb?,71,fuck you,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1541,What role does the path play in determining whether or not a switch affects a bulb?,71,i dont know,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1542,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is closed with the battery the switch doesn't affect it,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1543,What role does the path play in determining whether or not a switch affects a bulb?,71,tell answer,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1544,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch is contained in the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1545,What role does the path play in determining whether or not a switch affects a bulb?,71,if there is an open switch in the path the bulb will not be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1546,What role does the path play in determining whether or not a switch affects a bulb?,71,the bulb is contained in a path with an open switch,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1547,What role does the path play in determining whether or not a switch affects a bulb?,71,if the bulb is on the same path as the switch,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1548,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch affects the bulb if it is on the same path,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1549,What role does the path play in determining whether or not a switch affects a bulb?,71,bulbs will be affected by switches that are in the path to the battery,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1550,What role does the path play in determining whether or not a switch affects a bulb?,71,bulbs will be affected by switches that are in the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1551,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is not closed the switch will not affect the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1552,What role does the path play in determining whether or not a switch affects a bulb?,71,the path has to be closed in order for a switch to affect a bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1553,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is open the path is not closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1554,What role does the path play in determining whether or not a switch affects a bulb?,71,if a path is connected to an on switch the bulb will be off,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1555,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is connected to an open switch the bulb will be off,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1556,What role does the path play in determining whether or not a switch affects a bulb?,71,i give up,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1557,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is not closed then a bulb will not be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1558,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1559,What role does the path play in determining whether or not a switch affects a bulb?,71,the path has to be closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1560,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch has to be within a closed path with the bulb and battery,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1561,What role does the path play in determining whether or not a switch affects a bulb?,71,it can be either closed or open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1562,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch being open or closed determines if the path is closed or not,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1563,What role does the path play in determining whether or not a switch affects a bulb?,71,bulbs must be in a closed path with the battery in order to work,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1564,What role does the path play in determining whether or not a switch affects a bulb?,71,bulb is contained in closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1565,What role does the path play in determining whether or not a switch affects a bulb?,71,switch is closed to make a closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1566,What role does the path play in determining whether or not a switch affects a bulb?,71,it depends on whether its an open or closed path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1567,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch has to be located within a closed path for the bulb to go on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1568,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch will affect the bulb if they are contained in the same path,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1569,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch will affect any bulb that is in the same path,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1570,What role does the path play in determining whether or not a switch affects a bulb?,71,a bulb with an open switch in it's path cannot turn on,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1571,What role does the path play in determining whether or not a switch affects a bulb?,71,the bulb has to be in the same closed path as the battery which is connected to the switch,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1572,What role does the path play in determining whether or not a switch affects a bulb?,71,it determines whether or not the light bulbs will turn on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1573,What role does the path play in determining whether or not a switch affects a bulb?,71,the path a bulb is on determines whether or not a switch affects a bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1574,What role does the path play in determining whether or not a switch affects a bulb?,71,a switch must be closed to create a closed path circuit a bulb will turn on if it is on a closed path a bulb will not turn on if it is on an open circuit or if a switch is open,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1575,What role does the path play in determining whether or not a switch affects a bulb?,71,the path determines if the bulb will turn on or not,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1576,What role does the path play in determining whether or not a switch affects a bulb?,71,path must be complete for bulb to be on if switch is open it breaks the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1577,What role does the path play in determining whether or not a switch affects a bulb?,71,the path to the battery must be closed so the switch must be closed in order for the bulb to be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1578,What role does the path play in determining whether or not a switch affects a bulb?,71,if there is a closed path the light bulb will light and if it is cut off it will not light,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1579,What role does the path play in determining whether or not a switch affects a bulb?,71,the path must be closed in order for the bulb to be lit,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1580,What role does the path play in determining whether or not a switch affects a bulb?,71,a closed path with a battery enables the bulb to be on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1581,What role does the path play in determining whether or not a switch affects a bulb?,71,depends on whether it is before or after the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1582,What role does the path play in determining whether or not a switch affects a bulb?,71,a large one if it is closed it will light up but if it is open it will not,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1583,What role does the path play in determining whether or not a switch affects a bulb?,71,it does,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1584,What role does the path play in determining whether or not a switch affects a bulb?,71,it closes the circuit,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1585,What role does the path play in determining whether or not a switch affects a bulb?,71,when switch is open it creates a gap in the path,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1586,What role does the path play in determining whether or not a switch affects a bulb?,71,if a path has an open circuit all bulbs on the path will be off,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1587,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is in the path is can affect the light bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1588,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is open the bulb will be off,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1589,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path contains is closed with a battery the bulb will light up,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1590,What role does the path play in determining whether or not a switch affects a bulb?,71,if a switch is not in a bulbs closed circuit then it will not affect the bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1591,What role does the path play in determining whether or not a switch affects a bulb?,71,energy flows through the path so if there's a gap there's no energy,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1592,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is contained in the same path as the bulb and battery it must be closed for the bulb to be connected,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1593,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is in a closed path with the lightbulb it must be closed for the lightbulb to be on,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1594,What role does the path play in determining whether or not a switch affects a bulb?,71,if a switch is connected to a bulb it will still work,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1595,What role does the path play in determining whether or not a switch affects a bulb?,71,a bulb in a closed path is not affected if the switch is closed,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1596,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is unbroken by the switch then the switch will not have an affect,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1597,What role does the path play in determining whether or not a switch affects a bulb?,71,it the switch is blocking the battery it effects it if not then it doesn't matter,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1598,What role does the path play in determining whether or not a switch affects a bulb?,71,i don't know,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1599,What role does the path play in determining whether or not a switch affects a bulb?,71,if the switch is in front of the path of a light bulb or not,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1600,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is closed the bulbs will remain on,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1601,What role does the path play in determining whether or not a switch affects a bulb?,71,if the path is directly connected to the battery then the switch affects a bulb,if a bulb and a switch are in the same path the switch affects the bulb,0,1,,beetle,0.0
1602,What role does the path play in determining whether or not a switch affects a bulb?,71,the switch has to be contained in the same path as the bulb and the battery,if a bulb and a switch are in the same path the switch affects the bulb,1,1,,beetle,1.0
1603,What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?,72,there is no difference in electrical states,the terminals are connected,0,1,,beetle,0.0
1604,What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?,72,the terminals are the same,the terminals are connected,0,1,,beetle,0.0
1605,What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?,72,i do not know,the terminals are connected,0,1,,beetle,0.0
