row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
813,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'positive', 'electical', 'state', 'must', 'be', 'put', 'on', 'the', 'correct', 'side', 'to', 'get', 'a', 'proper', 'reading']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
814,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'the', 'meter', 'is', 'put', 'in', 'the', 'wrong', 'place', 'it', 'will', 'read', 'the', 'opposite', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
815,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,['tehr'],"['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
816,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'difference', 'in', 'the', 'electrical', 'state', 'and', 'the', 'two', 'terminal', 'give', 'the', 'voltage', 'reading']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
817,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['they', 'are', 'the', 'same', 'voltage']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
818,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['i', 'dont', 'know']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
819,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'value', 'between', 'the', 'ow', 'terminal', 'are', 'the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
820,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'is', 'determined', 'by', 'the', 'terminal', 'and', 'their', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
821,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'is', 'determined', 'by', 'whether', 'the', 'electrical', 'state', 'is', 'positive', 'or', 'negative']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
822,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'value', 'of', 'the', 'measurement', 'indicates', 'whether', 'the', 'electrical', 'state', 'is', 'positive', 'or', 'negative']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
823,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['it', 'determines', 'whether', 'they', 'are', 'connected']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
824,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['it', 'measure', 'the', 'voltage', 'to', 'determine', 'wheter', 'the', 'terminal', 'are', 'connected', 'to', 'one', 'another']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
825,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'is', 'the', 'difference', 'between', 'two', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
826,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['i', 'still', 'dont', 'know']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
827,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['always', 'the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
828,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['volt', 'are', 'the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
829,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'will', 'correspond', 'with', 'their', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
830,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'location', 'of', 'the', 'terminal', 'will', 'correspond', 'with', 'their', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
831,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'value', 'of', 'the', 'measurement', 'indicated', 'if', 'it', 'is', 'connected', 'to', 'the', 'postive', 'or', 'negative', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
832,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['it', 'is', 'a', 'measure', 'of', 'the', 'difference']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
833,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'between', 'two', 'terminal', 'is', 'a', 'measure', 'of', 'the', 'difference', 'in', 'electricity']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
834,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'is', 'the', 'difference', 'between', 'the', 'two', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
835,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'only', 'difference', 'is', 'when', 'there', 'is', 'a', 'gap', 'between', 'the', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
836,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['whether', 'the', 'is', 'a', 'gap', 'or', 'not']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
837,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['they', 'will', 'always', 'be', 'the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
838,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'will', 'be', 'the', 'same', 'no', 'matter', 'what', 'the', 'electrical', 'state', 'is']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
839,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['voltage', 'is', 'the', 'difference', 'in', 'the', 'electrical', 'state', 'between', 'the', 'two', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
840,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['i', 'dont', 'know']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
841,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'the', 'state', 'are', 'the', 'same', 'voltage', 'will', 'be', 'zero']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
842,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['there', 'is', 'a', 'chemical', 'reaction', 'between', 'the', 'positive', 'and', 'negative', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
843,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['there', 'will', 'be', 'a', 'reading', 'only', 'if', 'there', 'is', 'a', 'positive', 'and', 'negative', 'connection', 'assuming', 'that', 'there', 'is', 'a', 'battery']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
844,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['1', 'and', '2', 'will', 'always', 'have', 'the', 'same', 'voltage', 'a', 'the', 'negative', 'terminal', 'and', 'terminal', '5', 'and', '6', 'will', 'always', 'have', 'the', 'same', 'voltage', 'a', 'the', 'positive', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
845,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'there', 'is', 'no', 'gap', 'the', 'voltage', 'is', '15', 'volt', 'and', 'teh', 'electrical', 'state', 'is', 'active']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
846,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['i', 'do', 'not', 'know']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
847,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['whether', 'or', 'not', 'they', 'are', 'connected']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
848,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['they', 'are', 'different']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
849,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['a', 'positive', 'reading', 'equal', 'different', 'electrical', 'state', 'no', 'reading', 'equal', 'same', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
850,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['it', 'is', '0']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
851,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['they', 'both', 'have', 'the', 'same', 'electrical', 'reading']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
852,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
853,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'is', 'the', 'difference', 'between', '2', 'terminal', 'electrical', 'state', 'on', 'a', 'battery']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
854,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,[],"['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
855,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['they', 'are', 'divided', 'into', 'positive', 'and', 'negative', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
856,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'difference', 'in', 'power', 'between', 'the', 'two', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
857,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'the', 'voltage', 'reading', 'is', '0', 'volt', 'then', 'the', 'bulb', 'is', 'not', 'on']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
858,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['all', 'or', 'nothing']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
859,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['15', 'volt']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
860,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'measure', 'the', 'difference', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
861,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'is', 'the', 'difference', 'between', 'the', 'two', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
862,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
863,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['when', 'the', 'electrical', 'state', 'are', 'the', 'same', 'then', 'the', 'voltage', 'reading', 'is', '0', 'when', 'the', 'electrical', 'state', 'differ', 'then', 'the', 'voltage', 'reading', 'doe', 'not', 'equal', 'zero']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
864,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'of', 'the', 'two', 'terminal', 'is', 'dependant', 'on', 'the', 'power', 'source', 'that', 'in', 'on', 'their', 'closed', 'circuit']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
865,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'they', 'are', 'in', 'a', 'closed', 'circuit', 'they', 'will', 'have', 'both', 'a', 'positive', 'and', 'negative', 'state', 'if', 'not', 'it', 'depends', 'where', 'the', 'gap', 'is', 'to', 'determine', 'if', 'the', 'staes', 'will', 'be', 'the', 'same', 'or', 'different']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
866,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['i', 'dont', 'know']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
867,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['voltage', 'measure', 'the', 'difference', 'in', 'the', 'electrical', 'state', 'of', 'both', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
868,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'the', 'terminal', 'are', 'connected', 'then', 'their', 'electrical', 'state', 'will', 'be', 'the', 'same']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
869,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'voltage', 'reading', 'will', 'be', '0', 'if', 'it', 'is', 'connected', 'to', 'the', 'positve', 'terminal', 'but', '15', 'if', 'it', 'is', 'not']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
870,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['the', 'relationship', 'is', 'that', 'they', 'are', 'different', 'depending', 'on', 'whether', 'or', 'not', 'they', 'are', 'connected', 'to', 'the', 'positive', 'or', 'negative', 'battery', 'terminal']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",0,1,,beetle
871,"['what', 'is', 'the', 'relationship', 'between', 'the', 'voltage', 'reading', 'between', 'two', 'terminal', 'and', 'their', 'electrical', 'state']",63,"['if', 'the', 'voltage', 'reading', 'is', '0', 'they', 'are', 'in', 'different', 'state', 'if', 'they', 'have', 'a', 'voltage', 'reading', 'of', '0', 'they', 'are', 'in', 'the', 'same', 'state']","['voltage', 'is', 'the', 'difference', 'in', 'electrical', 'state', 'between', 'two', 'terminal']",1,1,,beetle
872,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['when', 'the', 'reading', 'of', 'the', 'multimeter', 'change']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
873,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['the', 'voltage', 'would', 'change']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
874,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['0', 'v']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",0,1,,beetle
875,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['when', 'the', 'meter', 'read', 'that', 'it', 'ha', '0', 'v']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",0,1,,beetle
876,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['there', 'is', 'a', 'change', 'in', 'voltage']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
877,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['there', 'will', 'be', 'a', 'difference', 'between', 'voltage']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
878,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['there', 'will', 'be', 'an', 'electrical', 'state', 'change', 'between', 'two', 'terminal']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
879,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['there', 'will', 'be', 'a', 'change', 'in', 'voltage', 'between', 'two', 'terminal']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",1,1,,beetle
880,"['finally', 'consider', 'finding', 'a', 'burned', 'out', 'light', 'bulb', 'in', 'a', 'long', 'string', 'of', 'light', 'one', 'approach', 'would', 'be', 'to', 'place', 'one', 'lead', 'of', 'the', 'multimeter', 'on', 'a', 'battery', 'terminal', 'and', 'then', 'move', 'the', 'other', 'lead', 'systematically', 'one', 'light', 'bulb', 'terminal', 'at', 'a', 'time', 'how', 'would', 'you', 'know', 'when', 'you', 'have', 'found', 'the', 'burned', 'out', 'bulb']",64,"['when', 'the', 'multimeter', 'measure', '0', 'volt']","['when', 'there', 'is', 'a', 'change', 'in', 'voltage', 'you', 'have', 'found', 'the', 'damaged', 'bulb']",0,1,,beetle
