row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
176,What is the main difference between a while and a do...while statement?,137,"['main', 'difference', 'dowhile', 'loop', 'dowhile', 'loop', 'always', 'cycle', 'loop', 'least', 'loop', 'always']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
177,What is the main difference between a while and a do...while statement?,137,"['loop', 'used', 'execute', 'block', 'code', 'long', 'condition', 'true', 'dowhile', 'loop', 'used', 'execute', 'block', 'code', 'long', 'condition', 'satisfied', 'difference', 'dowhile', 'loop', 'test', 'condition', 'execution', 'content', 'dowhile', 'loop', 'test', 'condition', 'execution', 'content', 'least']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
178,What is the main difference between a while and a do...while statement?,137,"['termination', 'condition', 'dowhile', 'statement', 'usually', 'end', 'loop', 'run', 'least', 'statement', 'condition', 'false', 'begin', 'loop', 'never', 'run']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
179,What is the main difference between a while and a do...while statement?,137,"['loop', 'check', 'statement', 'make', 'sure', 'true', 'executing', 'loop', 'execute', 'checking', 'statement', 'see', 'run']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
180,What is the main difference between a while and a do...while statement?,137,"['statement', 'test', 'condition', 'loop', 'first', 'chance', 'loop', 'never', 'run', 'dowhile', 'loop', 'always', 'run', 'test', 'determine', 'run']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
181,What is the main difference between a while and a do...while statement?,137,"['loop', 'always', 'executes', 'loop', 'conditional', 'statement', 'true', 'run']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
182,What is the main difference between a while and a do...while statement?,137,['name'],"['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
183,What is the main difference between a while and a do...while statement?,137,"['statement', 'evaluate', 'statement', 'executing', 'cycle', 'loop', 'including', 'first', 'cycle', 'meaning', 'loop', 'always', 'execute', 'dowhile', 'run', 'evaluate', 'statement', 'running', 'cycle', 'loop', 'ensuring', 'loop', 'always', 'executes', 'least', 'one', 'time']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
184,What is the main difference between a while and a do...while statement?,137,"['main', 'difference', 'dowhile', 'statement', 'dowhile', 'statement', 'statement', 'block', 'always', 'executed', 'atleast', 'statement', 'execute', 'condition', 'true']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
185,What is the main difference between a while and a do...while statement?,137,"['loop', 'dowhile', 'statement', 'always', 'executes']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",4,5,science,texas,0.8
186,What is the main difference between a while and a do...while statement?,137,"['statement', 'process', 'statement', 'met', 'dowhile', 'always', 'process', 'continue', 'statement', 'met']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
187,What is the main difference between a while and a do...while statement?,137,"['run', 'embedded', 'code', 'least', 'command', 'necessarily']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",4,5,science,texas,0.8
188,What is the main difference between a while and a do...while statement?,137,"['test', 'true', 'first', 'running', 'dowhile', 'run', 'first', 'checking']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
189,What is the main difference between a while and a do...while statement?,137,"['dowhile', 'statement', 'body', 'always', 'executes', 'least', 'statement', 'execute', 'unless', 'condition', 'true']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
190,What is the main difference between a while and a do...while statement?,137,"['statement', 'within', 'block', 'loop', 'always', 'executed', 'least', 'regardless', 'condition', 'whereas', 'loop', 'may', 'never', 'executed', 'condition', 'met']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
191,What is the main difference between a while and a do...while statement?,137,"['loop', 'always', 'run', 'loop', 'performs', 'test', 'running', 'loop']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
192,What is the main difference between a while and a do...while statement?,137,"['statement', 'test', 'condition', 'start', 'dowhile', 'statement', 'loop', 'condition', 'tested']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
193,What is the main difference between a while and a do...while statement?,137,"['loop', 'terminates', 'beginning', 'loop', 'dowhile', 'terminates', 'end', 'loop']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",4,5,science,texas,0.8
194,What is the main difference between a while and a do...while statement?,137,"['loop', 'body', 'always', 'executes', 'least']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",4,5,science,texas,0.8
195,What is the main difference between a while and a do...while statement?,137,"['loop', 'evaluates', 'expression', 'top', 'loop', 'decides', 'need', 'execute', 'dowhile', 'always', 'executes', 'least', 'evaluates', 'expression', 'bottom', 'loop']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
196,What is the main difference between a while and a do...while statement?,137,"['dowhile', 'statement', 'always', 'execute', 'piece', 'code', 'least', 'checking', 'condition', 'statement', 'always', 'check', 'condition', 'first']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
197,What is the main difference between a while and a do...while statement?,137,"['dowhile', 'pass', 'atleast', '1', 'time', 'checking', 'condition', 'however', 'would', 'fail', 'enter', 'loop', 'condition', 'fails', 'first', 'place']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
198,What is the main difference between a while and a do...while statement?,137,"['loop', 'check', 'condition', 'true', 'first', 'true', 'excuse', 'statement', 'loop', 'executes', 'statement', 'check', 'condition', 'condition', 'true', 'would', 'excuse', 'statement', 'dowhile', 'loop', 'would', 'excuse', 'statement', 'atleast']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
199,What is the main difference between a while and a do...while statement?,137,['answer'],"['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",0,5,science,texas,0.0
200,What is the main difference between a while and a do...while statement?,137,"['dowhile', 'loop', 'always', 'execute', 'atleast', 'loop', 'may', 'never', 'execute', 'depending', 'condition']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
201,What is the main difference between a while and a do...while statement?,137,"['loop', 'recheck', 'check', 'condition', 'statement', 'executes', 'code', 'within', 'block', 'loop', 'postcheck', 'check', 'condition', 'block', 'executes', 'run', 'least', 'matter', 'condition', 'statement']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
202,What is the main difference between a while and a do...while statement?,137,"['main', 'difference', 'dowhile', 'statement', 'construct', 'consists', 'block', 'code', 'condition', 'first', 'code', 'within', 'block', 'executed', 'condition', 'evaluated', 'done', 'proven', 'false', 'difference', 'loop', 'test', 'condition', 'code', 'within', 'block', 'executed']","['block', 'inside', 'dowhile', 'statement', 'execute', 'least']",5,5,science,texas,1.0
203,What is typically included in a class definition?,138,"['u', 'usually', 'set', 'get', 'displaymessge', 'message', 'tell', 'property', 'class', 'reveal', 'implementation', 'could', 'anything', 'want', 'class', 'definition']","['data', 'member', 'attribute', 'member', 'function']",2,5,science,texas,0.4
204,What is typically included in a class definition?,138,"['attribute', 'said', 'class', 'also', 'whether', 'subclass', 'also', 'whether', 'public', 'private', 'protected']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
205,What is typically included in a class definition?,138,"['information', 'telling', 'compiler', 'data', 'member', 'member', 'function', 'belong', 'class']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
206,What is typically included in a class definition?,138,"['since', 'class', 'user', 'defined', 'body', 'declaration', 'contain', 'member', 'either', 'data', 'function', 'declaration', 'rationally', 'access', 'specifies', 'example', 'specifies', 'would', 'public', 'private', 'protected', 'keyword', 'class', 'class', 'body', 'enclosed', 'bracket']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
207,What is typically included in a class definition?,138,"['object', 'data']","['data', 'member', 'attribute', 'member', 'function']",2,5,science,texas,0.4
208,What is typically included in a class definition?,138,"['specific', 'class', 'name', 'includes', 'information', 'defined', 'class', 'implementation', 'detail', 'etc']","['data', 'member', 'attribute', 'member', 'function']",3,5,science,texas,0.6
209,What is typically included in a class definition?,138,"['data', 'member', 'member', 'function']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
210,What is typically included in a class definition?,138,"['class', 'definition', 'usually', 'contains', 'function', 'data', 'member']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
211,What is typically included in a class definition?,138,"['data', 'member', 'member', 'function']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
212,What is typically included in a class definition?,138,"['member', 'function']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
213,What is typically included in a class definition?,138,"['member', 'function', 'data', 'member', 'belonging', 'class']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
214,What is typically included in a class definition?,138,"['public', 'private', 'area', 'includes', 'function', 'variable', 'used', 'class']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
215,What is typically included in a class definition?,138,"['keyword', 'class', 'followed', 'class', 'name', 'inside', 'declare', 'public', 'private', 'declaration', 'class']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
216,What is typically included in a class definition?,138,"['class', 'definition', 'typically', 'includes', 'function', 'definition']","['data', 'member', 'attribute', 'member', 'function']",3,5,science,texas,0.6
217,What is typically included in a class definition?,138,"['begin', 'class', 'followed', 'class', 'name', 'usually', 'constructor', 'data', 'member', 'member', 'function', 'delineated', 'class', 'included', 'class', 'definition']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
218,What is typically included in a class definition?,138,"['data', 'method']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
219,What is typically included in a class definition?,138,"['constructor', 'function', 'variable', 'accessible', 'class', 'possibly', 'class', 'depending', 'done']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
220,What is typically included in a class definition?,138,"['member', 'function', 'data', 'member']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
221,What is typically included in a class definition?,138,"['public', 'section', 'private', 'section', 'must', 'semicolon', 'set', 'end']","['data', 'member', 'attribute', 'member', 'function']",2,5,science,texas,0.4
222,What is typically included in a class definition?,138,"['member', 'function', 'data', 'member']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
223,What is typically included in a class definition?,138,"['data', 'member', 'member', 'function']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
224,What is typically included in a class definition?,138,"['data', 'member', 'member', 'function']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
225,What is typically included in a class definition?,138,"['class', 'name', 'public', 'data', 'type', 'constructor', 'method', 'function']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
226,What is typically included in a class definition?,138,"['constructor', 'several', 'data', 'member', 'least', 'one', 'public', 'data', 'member', 'method']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
227,What is typically included in a class definition?,138,"['class', 'name', 'two', 'curly', 'parenthesis', 'public', 'private']","['data', 'member', 'attribute', 'member', 'function']",2,5,science,texas,0.4
228,What is typically included in a class definition?,138,"['data', 'member', 'member', 'function']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
229,What is typically included in a class definition?,138,"['data', 'function']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
230,What is typically included in a class definition?,138,"['function', 'data', 'member', 'belong', 'class']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
231,What is typically included in a class definition?,138,"['class', 'variable', 'function', 'definition', 'class']","['data', 'member', 'attribute', 'member', 'function']",5,5,science,texas,1.0
232,What is typically included in a class definition?,138,"['class', 'expanded', 'concept', 'data', 'structure', 'hold', 'data', 'function', 'executed']","['data', 'member', 'attribute', 'member', 'function']",4,5,science,texas,0.8
233,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'data', 'component', 'particular', 'class', 'member', 'function', 'functioning', 'component', 'class']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",3,5,science,texas,0.6
234,What is the difference between a data member and a local variable inside a member function?,139,"['field', 'variable', 'variable', 'declared', 'member', 'class', 'local', 'variable', 'variable', 'declared', 'local', 'method']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",2,5,science,texas,0.4
235,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'declared', 'inside', 'class', 'outside', 'member', 'function', 'unlike', 'local', 'variable', 'object', 'class', 'keep', 'copy', 'data', 'member', 'stored', 'memory']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
236,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'variable', 'represent', 'attribute', 'class', 'definition', 'local', 'variable', 'declared', 'function', 'body', 'used', 'outside', 'function', 'body', 'function', 'terminates', 'value', 'local', 'variable', 'lost']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
237,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'accessed', 'outside', 'function', 'declared', 'data', 'member', 'normally', 'private', 'variable', 'function', 'declared', 'private', 'accessible', 'member', 'function', 'class', 'declared']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
238,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'part', 'class', 'structure', 'store', 'data', 'certain', 'type', 'local', 'variable', 'inside', 'member', 'function', 'available', 'inside', 'function', 'used', 'derive', 'desired', 'outcome']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
239,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'accessed', 'within', 'scope', 'declaration']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
240,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'attribute', 'function', 'used', 'outside', 'function', 'local', 'variable', 'used', 'outside', 'function', 'value', 'lost', 'function', 'terminates']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
241,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'permanent', 'attribute', 'class', 'local', 'variable', 'inside', 'member', 'function', 'lost', 'scope', 'member', 'function', 'end']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
242,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'declared', 'class', 'definition', 'outside', 'body', 'class', 'memberfunction', 'definition', 'local', 'variable', 'declared', 'function', 'definition', 'body']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
243,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'globally', 'accessible', 'local', 'variable', 'accessible', 'inside', 'member', 'function']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
244,What is the difference between a data member and a local variable inside a member function?,139,"['variable', 'inside', 'member', 'function', 'accessed', 'inside', 'member', 'data', 'member', 'accessed', 'throughout', 'program']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
245,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'used', 'within', 'scope', 'declaration']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
246,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'general', 'term', 'describing', 'object', 'instantiated', 'within', 'member', 'function', 'local', 'local', 'variable', 'refers', 'scope', 'variable', 'may', 'located', 'anything', 'control', 'structure', 'class', 'local', 'variable', 'whose', 'scope', 'member', 'function', 'data', 'member', 'member', 'function']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",2,5,science,texas,0.4
247,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'exists', 'permanently', 'program', 'memory', 'long', 'run', 'local', 'variable', 'inside', 'member', 'function', 'temporal', 'used', 'operate', 'function', 'exists', 'long', 'function', 'run']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
248,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'used', 'within', 'function', 'data', 'member', 'set', 'public', 'access', 'used', 'throughout']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
249,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'lost', 'exit', 'block', 'code', 'data', 'member']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
250,What is the difference between a data member and a local variable inside a member function?,139,"['every', 'member', 'function', 'access', 'modify', 'data', 'member', 'local', 'variable', 'used', 'line', 'declaration', 'next', 'closing', 'lost', 'memory']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
251,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'accessible', 'function', 'class', 'local', 'variable', 'available', 'member', 'function', 'value', 'lost', 'function', 'close']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
252,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'variable', 'declared', 'inside', 'class', 'definition', 'outside', 'body', 'class', 'member', 'function', 'local', 'variable', 'used', 'within', 'function', 'declaration']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
253,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'accessed', 'outside', 'class', 'whereas', 'local', 'variable']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
254,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'used', 'outside', 'function', 'body', 'function', 'terminates', 'value', 'local', 'variable', 'lost', 'data', 'member', 'variable', 'class', 'definition', 'exist', 'throughout', 'life', 'object']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
255,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'member', 'function', 'static', 'data', 'member', 'change', 'value', 'freely']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",2,5,science,texas,0.4
256,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'useable', 'within', 'function', 'defined', 'whereas', 'data', 'member', 'available', 'method', 'within', 'class']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
257,What is the difference between a data member and a local variable inside a member function?,139,"['variable', 'declared', 'function', 'definition', 'body', 'used', 'outside', 'function', 'data', 'member', 'accessible', 'member', 'function', 'class']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
258,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'local', 'variable', 'declared', 'function', 'definition', 'body', 'used', 'outside', 'function', 'body', 'function', 'terminates', 'value', 'local', 'variable', 'lost']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
259,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'available', 'function']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
260,What is the difference between a data member and a local variable inside a member function?,139,"['local', 'variable', 'accessed', 'inside', 'member', 'function', 'data', 'member', 'accessed', 'throughout', 'class']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
261,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'accessible', 'anywhere', 'class', 'local', 'variable', 'member', 'function', 'accessible', 'particular', 'function', 'freed', 'function', 'exit']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",5,5,science,texas,1.0
262,What is the difference between a data member and a local variable inside a member function?,139,"['data', 'member', 'encapsulated', 'within', 'class', 'object', 'static', 'shared', 'instance', 'class', 'however', 'local', 'variable', 'used', 'function', 'block', 'declared', 'whole', 'class', 'wise', 'would', 'called', 'global', 'variable']","['data', 'member', 'accessed', 'member', 'function', 'inside', 'class', 'definition', 'local', 'variable', 'accessed', 'inside', 'member', 'function', 'defines']",4,5,science,texas,0.8
263,What is the difference between a constructor and a function?,140,"['constructor', 'initialize', 'object', 'object', 'class', 'function', 'class', 'performs', 'task', 'display', 'line', 'text', 'kind', 'mathematical', 'operation']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",2,5,science,texas,0.4
264,What is the difference between a constructor and a function?,140,"['constructor', 'function', 'function', 'constructor', 'also', 'function', 'nearly', 'infinite', 'purpose', 'constructor', 'always', 'create', 'instance', 'whichever', 'class', 'using', 'change', 'constructor', 'something', 'function', 'change', 'also']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",3,5,science,texas,0.6
265,What is the difference between a constructor and a function?,140,"['unlike', 'regular', 'function', 'constructor', 'used', 'initialize', 'object', 'data', 'created', 'constructor', 'must', 'also', 'given', 'name', 'class', 'return', 'value']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",5,5,science,texas,1.0
266,What is the difference between a constructor and a function?,140,"['constructor', 'typically', 'used', 'initialize', 'data', 'member', 'allocate', 'resource', 'instance', 'memory', 'file', 'etc', 'also', 'constructor', 'return', 'value', 'function', 'operation', 'maybe', 'globally', 'defined']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
267,What is the difference between a constructor and a function?,140,"['constructor', 'return', 'value', 'specify', 'return', 'type', 'normally', 'constructor', 'declared', 'public']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
268,What is the difference between a constructor and a function?,140,"['constructor', 'method', 'start', 'new', 'instance', 'class', 'example', 'employee', 'employee1parameters', 'start', 'new', 'instance', 'object', 'type', 'employee', 'function', 'simply', 'module', 'win', 'program', 'completes', 'single', 'desired', 'task']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",3,5,science,texas,0.6
269,What is the difference between a constructor and a function?,140,"['constructor', 'called', 'whenever', 'new', 'object', 'class', 'made']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
270,What is the difference between a constructor and a function?,140,"['constructor', 'return', 'date', 'return', 'type', 'function', 'return', 'date', 'return', 'data', 'return', 'type']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
271,What is the difference between a constructor and a function?,140,"['constructor', 'automatically', 'called', 'whenever', 'instance', 'class', 'created', 'function', 'must', 'explicitly', 'called', 'user']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
272,What is the difference between a constructor and a function?,140,"['constructor', 'return', 'value', 'specify', 'return', 'type', 'like', 'function']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
273,What is the difference between a constructor and a function?,140,"['constructor', 'function', 'used', 'initialize', 'object', 'data', 'created']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
274,What is the difference between a constructor and a function?,140,"['constructor', 'initialise', 'everything', 'nothing', 'left', 'empty', 'random', 'variable', 'function', 'modifies', 'variable', 'data']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",2,5,science,texas,0.4
275,What is the difference between a constructor and a function?,140,"['constructor', 'initialized', 'value', 'execution', 'instantiation', 'provides', 'default', 'value']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
276,What is the difference between a constructor and a function?,140,"['constructor', 'set', 'default', 'value', 'variable', 'object', 'instantiated', 'whereas', 'function', 'allows', 'interaction', 'object']","['constructor', 'called', 'whenever', 'object', 'created', 'whereas', 'function', 'need', 'called', 'explicitly', 'constructor', 'return', 'type', 'function', 'indicate', 'return', 'type']",4,5,science,texas,0.8
