row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
433,Why?,45,"['battery', 'filled', 'chemical', 'reaction']","['battery', 'us', 'chemical', 'reaction', 'maintain', 'different', 'electrical', 'state', 'terminal']",0,1,,beetle,0.0
434,Explain your reasoning.,46,['stupid'],"['different', 'path', 'battery']",0,1,,beetle,0.0
435,Explain your reasoning.,46,"['bulb', 'contained', 'closed', 'path']","['different', 'path', 'battery']",0,1,,beetle,0.0
436,Explain your reasoning.,46,"['bulb', 'different', 'path', 'bulb', 'bulb']","['different', 'path', 'battery']",1,1,,beetle,1.0
437,Explain your reasoning.,46,"['open', 'path']","['different', 'path', 'battery']",0,1,,beetle,0.0
438,Explain your reasoning.,46,['give'],"['different', 'path', 'battery']",0,1,,beetle,0.0
439,Explain your reasoning.,46,"['bulb', 'bulb', 'contained', 'within', 'different', 'closed', 'path']","['different', 'path', 'battery']",1,1,,beetle,1.0
440,Explain your reasoning.,46,"['bulb', 'contained', 'within', 'path']","['different', 'path', 'battery']",1,1,,beetle,1.0
441,Explain your reasoning.,46,[],"['different', 'path', 'battery']",0,1,,beetle,0.0
442,Explain your reasoning.,46,"['different', 'path']","['different', 'path', 'battery']",0,1,,beetle,0.0
443,Explain your reasoning.,46,"['closed', 'path']","['different', 'path', 'battery']",0,1,,beetle,0.0
444,Explain your reasoning.,46,"['bulb', 'closed', 'pathway']","['different', 'path', 'battery']",0,1,,beetle,0.0
445,Explain your reasoning.,47,"['contained', 'within', 'path', 'battery']","['path', 'battery']",1,1,,beetle,1.0
446,Explain your reasoning.,47,"['closed', 'path']","['path', 'battery']",0,1,,beetle,0.0
447,Explain your reasoning.,47,"['bulb', 'contained', 'closed', 'path']","['path', 'battery']",0,1,,beetle,0.0
448,Explain your reasoning.,47,"['contained', 'path']","['path', 'battery']",1,1,,beetle,1.0
449,Explain your reasoning.,47,['path'],"['path', 'battery']",1,1,,beetle,1.0
450,Explain your reasoning.,47,"['outcome', 'bulb', 'affect']","['path', 'battery']",0,1,,beetle,0.0
451,Explain your reasoning.,47,"['bulb', 'contained', 'closed', 'path']","['path', 'battery']",1,1,,beetle,1.0
452,Explain your reasoning.,47,"['bulb', 'bulb', 'contained', 'closed', 'path', 'battery']","['path', 'battery']",1,1,,beetle,1.0
453,Explain your reasoning.,48,"['bulb', 'separate', 'closed', 'path', 'battery']","['different', 'path', 'battery']",1,1,,beetle,1.0
454,Explain your reasoning.,48,"['bulb', 'contained', 'closed', 'circuit']","['different', 'path', 'battery']",0,1,,beetle,0.0
455,Explain your reasoning.,48,"['bulb', 'different', 'bath', 'battery']","['different', 'path', 'battery']",1,1,,beetle,1.0
456,Explain your reasoning.,48,"['different', 'closed', 'path', 'dont', 'effect']","['different', 'path', 'battery']",1,1,,beetle,1.0
457,Why not?,49,"['bulb', 'path', 'switch']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",0,1,,beetle,0.0
458,Why not?,49,"['bulb', 'closed', 'path', 'positive', 'battery', 'terminal']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",0,1,,beetle,0.0
459,Why not?,49,"['switch', 'need', 'closed']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",0,1,,beetle,0.0
460,Why not?,49,"['switch', 'close', 'path', 'bulb']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",1,1,,beetle,1.0
461,Why not?,49,"['switch', 'closed', 'battery', 'bulb', 'contained', 'closed', 'path']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",1,1,,beetle,1.0
462,Why not?,49,"['switch', 'closed', 'make', 'closed', 'path', 'battery']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",1,1,,beetle,1.0
463,Why not?,49,"['different', 'path']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",0,1,,beetle,0.0
464,Why not?,49,"['bulb', 'closed', 'path', 'without', 'switch']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",1,1,,beetle,1.0
465,Why not?,49,"['bulb', 'still', 'contained', 'closed', 'path', 'battery', 'even', 'switch', 'open']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",1,1,,beetle,1.0
466,Why not?,49,"['path', 'made', 'continuing', 'bulb', 'passing', 'switch']","['still', 'closed', 'path', 'containing', 'switch', 'switch', 'bulb', 'battery']",0,1,,beetle,0.0
467,Why not?,50,"['bulb', 'path', 'switch']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
468,Why not?,50,"['bulb', 'closed', 'path', 'positive', 'battery', 'terminal']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
469,Why not?,50,"['switch', 'need', 'closed']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
470,Why not?,50,"['switch', 'close', 'path', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
471,Why not?,50,"['switch', 'closed', 'battery', 'bulb', 'contained', 'closed', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
472,Why not?,50,"['switch', 'closed', 'make', 'closed', 'path', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
473,Why not?,50,"['different', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
474,Why not?,50,"['bulb', 'closed', 'path', 'without', 'switch']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
475,Why not?,50,"['bulb', 'still', 'contained', 'closed', 'path', 'battery', 'even', 'switch', 'open']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
476,Why not?,50,"['path', 'made', 'continuing', 'bulb', 'passing', 'switch']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
477,Explain your reasoning.,51,"['terminal', 'closed']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
478,Explain your reasoning.,51,"['still', 'closed', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
479,Explain your reasoning.,51,"['bulb', 'path', 'bulb', 'bulb', 'gap', 'path', 'affect', 'bulb', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
480,Explain your reasoning.,51,"['bulb', 'still', 'contained', 'closed', 'path', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
481,Explain your reasoning.,51,"['still', 'closed', 'circuit']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
482,Explain your reasoning.,51,"['bulb', 'pathway']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
483,Explain your reasoning.,51,"['still', 'closed', 'circuit', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
484,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,['gap'],"['bulb', 'damaged']",1,1,,beetle,1.0
485,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,['kjflkgjg'],"['bulb', 'damaged']",0,1,,beetle,0.0
486,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,"['bulb', 'prior', 'reading', 'jump', '15', 'damaged']","['bulb', 'damaged']",1,1,,beetle,1.0
487,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,"['terminal', 'connected', 'battery']","['bulb', 'damaged']",0,1,,beetle,0.0
488,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,['gap'],"['bulb', 'damaged']",1,1,,beetle,1.0
489,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,"['terminal', 'connected', 'different', 'terminal']","['bulb', 'damaged']",0,1,,beetle,0.0
490,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",52,"['terminal', 'one', 'side', 'connected', 'connected']","['bulb', 'damaged']",0,1,,beetle,0.0
491,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,['gap'],"['terminal', 'connected']",1,1,,beetle,1.0
492,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,['kjflkgjg'],"['terminal', 'connected']",0,1,,beetle,0.0
493,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,"['bulb', 'prior', 'reading', 'jump', '15', 'damaged']","['terminal', 'connected']",1,1,,beetle,1.0
494,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,"['terminal', 'connected', 'battery']","['terminal', 'connected']",0,1,,beetle,0.0
495,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,['gap'],"['terminal', 'connected']",1,1,,beetle,1.0
496,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,"['terminal', 'connected', 'different', 'terminal']","['terminal', 'connected']",0,1,,beetle,0.0
497,"As you move the multimeter leads from one bulb terminal to the next, what does it mean when the voltage reading jumps from 0 to 1.5?",53,"['terminal', 'one', 'side', 'connected', 'connected']","['terminal', 'connected']",0,1,,beetle,0.0
498,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'closed', 'path', 'bulb', 'closed', 'circuit', 'series', 'bulb', 'damaged', 'bulb', 'turn', 'bulb', 'damaged', 'bulb', 'turn']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
499,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'closed', 'circuit', 'battery', 'bulb', 'damaged', 'neither', 'work']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
500,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'closed', 'path', 'battery', 'bulb', 'burn', 'bulb', 'longer', 'closed', 'path', 'battery']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
501,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'bulb', 'path']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
502,Describe the paths in this diagram and explain how those paths account for the results.,54,"['separate', 'path', 'path']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
503,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'affect', 'bulb']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
504,Describe the paths in this diagram and explain how those paths account for the results.,54,['circuit'],"['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
505,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'one', 'path', 'bulb', 'another', 'therefore', 'bulb', 'go', 'affect', 'bulb', 'bulb', 'go', 'go', 'stay', 'lit']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",1,1,,beetle,1.0
506,Describe the paths in this diagram and explain how those paths account for the results.,54,"['dont', 'know']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
507,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'bulb', 'bulb', 'still', 'closed', 'path', 'battery']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
508,Describe the paths in this diagram and explain how those paths account for the results.,54,"['path', 'bulb', 'closed', 'path', 'battery', 'even', 'bulb']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
509,Describe the paths in this diagram and explain how those paths account for the results.,54,"['two', 'path', 'one', 'contains', 'bulb', 'alone', 'affect', 'bulb', 'path', 'contains', 'bulb', 'something', 'happens', 'either', 'one', 'cause', 'longer', 'closed', 'path', 'battery']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",1,1,,beetle,1.0
510,Describe the paths in this diagram and explain how those paths account for the results.,54,"['separate', 'path']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
511,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'contained', 'closed', 'path', 'bulb', 'battery']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
512,Describe the paths in this diagram and explain how those paths account for the results.,54,"['two', 'separate', 'path', 'diagram', 'one', 'path', 'made', 'bulb', 'battery', 'second', 'path', 'bulb', 'bulb', 'battery', 'bulb', 'affect', 'bulb', 'since', 'still', 'contained', 'closed', 'path', 'battery', 'bulb', 'bulb', 'affected', 'still', 'contained', 'closed', 'path', 'battery', 'bulb', 'bulb', 'since', 'path', 'battery']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",1,1,,beetle,1.0
513,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'path', ""n't"", 'matter', 'damaged', 'still', 'bulb', 'path', 'one', 'go', 'affect']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
514,Describe the paths in this diagram and explain how those paths account for the results.,54,"['two', 'separate', 'path', 'bulb', 'path', 'bulb', 'path']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
515,Describe the paths in this diagram and explain how those paths account for the results.,54,"['bulb', 'closed', 'circuit', 'path', 'regardless', 'bulb', 'bulb', 'burned', 'bulb', 'still', 'complete', 'circuit', 'path', 'bulb', 'depends', 'bulb', 'bulb', 'depends', 'bulb', 'bulb', 'damaged', 'bulb', 'come', 'contained', 'circuit', 'path', 'bulb', 'bulb', 'damaged', 'bulb', 'come', 'one', 'contained', 'circuit', 'path', 'bulb']","['bulb', 'path', 'contain', 'bulb', 'dont', 'affect', 'bulb', 'path', 'affect', 'bulb', ""n't"", 'affect']",0,1,,beetle,0.0
516,Explain your reasoning.,55,"['bulb', 'closed', 'path', 'bulb', 'closed', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
517,Explain your reasoning.,55,"['bulb', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
518,Explain your reasoning.,55,"['still', 'closed', 'path', 'contains', 'battery', 'bulb', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
519,Explain your reasoning.,55,"['bulb', 'still', 'closed', 'path', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
520,Explain your reasoning.,55,"['different', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
521,Explain your reasoning.,55,"['bulb', 'still', 'closed', 'circuit', 'terminal', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
522,Explain your reasoning.,56,"['gap', 'connection']","['bulb', 'creates', 'gap']",0,1,,beetle,0.0
523,Explain your reasoning.,56,"['bulb', 'damaged', 'path']","['bulb', 'creates', 'gap']",0,1,,beetle,0.0
524,Explain your reasoning.,56,"['bulb', 'damaged', 'creates', 'gap', 'path']","['bulb', 'creates', 'gap']",1,1,,beetle,1.0
525,Explain your reasoning.,56,"['path', 'bulb', 'holder', 'open', 'circuit']","['bulb', 'creates', 'gap']",0,1,,beetle,0.0
526,Explain your reasoning.,56,"['would', 'create', 'gap']","['bulb', 'creates', 'gap']",0,1,,beetle,0.0
527,Explain your reasoning.,56,"['order', 'bulb', 'work', 'properly', 'also', 'need', 'work', 'properly', 'connected', 'battery', 'power']","['bulb', 'creates', 'gap']",0,1,,beetle,0.0
528,Explain your reasoning.,57,"['different', 'path', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
529,Explain your reasoning.,57,"['bulb', 'path', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
530,Explain your reasoning.,57,"['bulb', 'closed', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
531,Explain your reasoning.,57,['parallel'],"['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
532,Explain your reasoning.,57,"['bulb', 'burn', 'bulb', 'make', 'gap', 'closed', 'path', 'bulb', 'bulb']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
533,Explain your reasoning.,57,"['thy', 'three', 'separate', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
534,Explain your reasoning.,57,"['bulb', 'still', 'contained', 'closed', 'path', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
535,Explain your reasoning.,57,"['still', 'closed', 'circuit']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
536,Explain your reasoning.,57,"['still', 'closed', 'path']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
537,Explain your reasoning.,57,"['bulb', 'still', 'contained', 'closed', 'path', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",1,1,,beetle,1.0
538,Explain your reasoning.,57,"['bath', 'connected', 'battery']","['bulb', 'still', 'closed', 'path', 'battery']",0,1,,beetle,0.0
539,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['yyou', 'retarded']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",0,1,,beetle,0.0
540,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['bulb', 'closed', 'path', 'bulb']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",1,1,,beetle,1.0
541,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['closed', 'path', 'battery']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",1,1,,beetle,1.0
542,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['separate', 'path']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",1,1,,beetle,1.0
543,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['bulb', 'path', 'bulb']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",1,1,,beetle,1.0
544,Why didn^t bulbs A and C go out after bulb B burned out?,58,"['direct', 'contained', 'path']","['bulb', 'still', 'contained', 'closed', 'path', 'battery']",0,1,,beetle,0.0
545,Explain your reasoning.,59,['path'],"['closed', 'path']",0,1,,beetle,0.0
546,Explain your reasoning.,59,"['bulb', 'contained', 'path', 'battery']","['closed', 'path']",1,1,,beetle,1.0
547,Explain your reasoning.,59,"['bus', 'contained', 'closed', 'path', 'removing', 'one', 'bulb', 'shut']","['closed', 'path']",1,1,,beetle,1.0
548,Explain your reasoning.,59,"['bulb', 'damaged', 'bulb', 'bulb', 'would']","['closed', 'path']",0,1,,beetle,0.0
549,Explain your reasoning.,59,"['one', 'bulb', 'damaged', 'bulb', 'would']","['closed', 'path']",0,1,,beetle,0.0
550,Explain your reasoning.,59,"['bulb', 'contained', 'path', 'bulb', 'go', 'bulb', 'affected']","['closed', 'path']",1,1,,beetle,1.0
551,Explain your reasoning.,59,"['removing', 'damaging', 'one', 'bulb', 'shut', 'bulb']","['closed', 'path']",0,1,,beetle,0.0
552,Explain your reasoning.,59,"['path', 'battery']","['closed', 'path']",1,1,,beetle,1.0
553,Explain your reasoning.,59,"['contained', 'closed', 'path', 'battery']","['closed', 'path']",1,1,,beetle,1.0
554,Explain your reasoning.,59,"['bulb', 'connected', 'bulb', 'bulb', 'bulb', 'damaged', 'affect', 'bulb']","['closed', 'path']",0,1,,beetle,0.0
555,Explain your reasoning.,59,"['one', 'bulb', 'removed', 'damaged', 'affect']","['closed', 'path']",0,1,,beetle,0.0
556,Explain your reasoning.,59,"['affect', 'eachother']","['closed', 'path']",0,1,,beetle,0.0
557,Explain your reasoning.,59,['path'],"['closed', 'path']",0,1,,beetle,0.0
558,Explain your reasoning.,59,"['bulb', 'affected', 'one', 'another']","['closed', 'path']",0,1,,beetle,0.0
559,Explain your reasoning.,59,"['bulb', 'removed', 'wouldnt', 'affect', 'bulb']","['closed', 'path']",0,1,,beetle,0.0
560,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
561,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'connected', 'positive', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
562,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
563,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'connected', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
564,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', 'four', 'positive', 'terminal', 'connected']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",0,1,,beetle,0.0
565,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gap', 'terminal', 'four', 'positive', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",0,1,,beetle,0.0
566,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,['gap'],"['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",0,1,,beetle,0.0
567,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'connected', 'positive', 'battery', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
568,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
569,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gap', 'positive', 'battery', 'terminal', 'bulb', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
570,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gap', 'positive', 'battery', 'terminal', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
571,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'batter', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
572,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'connected', 'positive', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
573,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
574,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
575,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['answer', 'put', 'two']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",0,1,,beetle,0.0
576,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,['bulb'],"['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",0,1,,beetle,0.0
577,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gap', 'terminal', '4', 'positive', 'battery', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
578,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'battery', 'terminal', 'terminal', '4', 'connected']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
579,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'connected', 'negative', 'terminal', 'terminal', '4', 'separated', 'positive', 'terminal', 'gap']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
580,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'separated', 'gap', 'positive', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
581,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', 'connected', 'positive', 'battery', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
582,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', '4', 'connected', 'positive', 'battery', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
583,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'terminal', 'connected', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
584,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gao', 'terminal', '4', 'positive', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
585,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['terminal', 'connected', 'positive', 'battery', 'terminal']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
586,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'terminal', 'terminal', '4', 'separated', 'gap']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
587,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['gap', 'separate', 'positive', 'battery', 'terminal', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
588,Explain why you got a voltage reading of 1.5 for terminal 4 and the positive terminal.,60,"['positive', 'batter', 'terminal', 'separated', 'gap', 'terminal', '4']","['terminal', '4', 'positive', 'terminal', 'separated', 'gap']",1,1,,beetle,1.0
