row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
1063,"['explain', 'your', 'reason']",65,"['onli', 'in', 'circuit', '1', 'and', '3', 'are', 'the', 'bulb', 'and', 'the', 'batteri', 'in', 'close', 'path']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",1,1,,beetle
1064,"['explain', 'your', 'reason']",65,"['they', 'both', 'contain', 'close', 'circuit', 'for', 'both', 'the', 'batteri', 'and', 'the', 'light', 'bulb']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1065,"['explain', 'your', 'reason']",65,"['bulb', '1', 'is', 'in', 'a', 'close', 'path', 'and', 'bulb', '2', 'is', 'in', 'a', 'close', 'path', 'connect', 'with', 'a', 'wire', 'and', 'bulb', '3', 'is', 'in', 'a', 'close', 'path', 'and', 'bulb', '5', 'is', 'in', 'a', 'close', 'path', 'connect', 'with', 'a', 'wire']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1066,"['explain', 'your', 'reason']",65,"['in', '1', 'and', '3', 'the', 'batteri', 'and', 'bulb', 'are', 'in', 'a', 'close', 'circuit']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1067,"['explain', 'your', 'reason']",65,"['becaus', 'they', 'are', 'the', 'onli', 'circuit', 'with', 'close', 'path']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1068,"['explain', 'your', 'reason']",65,"['1', 'is', 'a', 'close', 'path', '3', 'is', 'a', 'close', 'path']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1069,"['explain', 'your', 'reason']",65,"['it', 'look', 'to', 'me', 'that', 'onli', 'one', 'contact', 'is', 'be', 'connect', 'to', 'the', 'on', 'the', 'batteri', 'the', 'bulb', 'and', 'the', 'batteri', 'other', 'contact', 'are', 'not', 'on', 'a', 'close', 'path']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1070,"['explain', 'your', 'reason']",65,"['both', 'the', 'batteri', 'and', 'the', 'bulb', 'are', 'close', 'in', 'diagram', '1', 'and', '3', 'while', 'the', 'other', 'have', 'one', 'or', 'more', 'open', 'circuit']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1071,"['explain', 'your', 'reason']",65,"['the', 'circuit', 'are', 'close']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1072,"['explain', 'your', 'reason']",65,"['the', 'compon', 'in', 'both', 'diagram', 'are', 'complet']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1073,"['explain', 'your', 'reason']",65,"['1', 'and', '3', 'are', 'both', 'in', 'close', 'circuit']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1074,"['explain', 'your', 'reason']",65,"['in', 'both', '4', 'and', '5', 'the', 'bulb', 'is', 'open']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1075,"['explain', 'your', 'reason']",65,"['i', 'feel', 'like', 'if', 'the', 'circuit', 'is', 'open', 'like', 'in', 'diagram', '2', 'and', '4', 'then', 'the', 'bulb', 'are', 'abl', 'to', 'connect', 'to', 'the', 'batteri', 'to', 'light', 'up', 'if', 'the', 'circuit', 'is', 'close', 'then', 'the', 'passageway', 'is', 'close', 'off', 'from', 'the', 'batteri', 'to', 'the', 'bulb', 'so', 'there', 'is', 'no', 'connect', 'abl', 'to', 'be', 'made']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",0,1,,beetle
1076,"['explain', 'your', 'reason']",65,"['both', 'the', 'bulb', 'and', 'the', 'batteri', 'must', 'be', 'in', 'a', 'close', 'path']","['in', 'both', 'circuit', 'there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'a', 'and', 'a', 'batteri']",1,1,,beetle
1077,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'bulb', 'i', 'and', 'i', 'will', 'not', 'be', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1078,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['there', 'is', 'no', 'close', 'path', 'that', 'contain', 'the', 'batteri', 'bulb', 'i', 'and', 'bulb', 'i']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1079,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'they', 'are', 'connect']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1080,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['they', 'are', 'within', 'the', 'same', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1081,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'bulb', 'i', 'are', 'both', 'contain', 'in', 'the', 'same', 'path', 'as', 'bulb']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1082,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,['ki'],"['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1083,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'bulb', 'i', 'and', 'i', 'are', 'no', 'longer', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1084,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'damag', 'bulb', 'a', 'creat', 'a', 'gap']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1085,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'creat', 'a', 'gap', 'and', 'make', 'an', 'open', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1086,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'is', 'contain', 'in', 'a', 'close', 'circuit', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1087,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'bulb', 'a', 'creat', 'a', 'gap', 'in', 'the', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1088,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['if', 'bulb', 'a', 'is', 'damag', 'it', 'creat', 'a', 'gap']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1089,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['if', 'bulb', 'a', 'is', 'damag', 'bulb', 'a', 'creat', 'a', 'gap', 'in', 'the', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1090,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'creat', 'a', 'gap', 'and', 'bulb', 'i', 'and', 'i', 'can', 'not', 'light']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1091,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'i', 'are', 'in', 'the', 'same', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1092,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'is', 'not', 'in', 'the', 'same', 'path', 'of', 'bulb', 'i', 'and', 'i']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1093,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'is', 'in', 'the', 'same', 'path', 'of', 'bulb', 'i', 'and', 'i']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1094,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'bulb', 'i', 'were', 'on', 'the', 'same', 'path', 'as', 'bulb', 'a']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1095,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['all', 'are', 'on', 'the', 'same', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1096,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'bulb', 'i', 'are', 'contain', 'in', 'an', 'open', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1097,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'the', 'termin', 'were', 'the', 'same']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1098,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['the', 'batteri', 'is', 'in', 'the', 'same', 'connect', 'as', 'the', 'bulb']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1099,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['the', 'batteri', 'is', 'contain', 'in', 'the', 'same', 'termin', 'as', 'the', 'bulb']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1100,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'i', 'are', 'not', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1101,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['they', 'are', 'all', 'contain', 'in', 'a', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1102,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['they', 'are', 'not', 'contain', 'in', 'a', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1103,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['the', 'batteri', 'is', 'contain', 'in', 'a', 'open', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1104,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['there', 'is', 'a', 'gap', 'between', 'the', 'batteri', 'at', 'bulb', 'a']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1105,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,['i'],"['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1106,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'contain', 'a', 'close', 'path', 'to', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1107,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'bulb', 'i', 'and', 'the', 'batteri', 'are', 'not', 'in', 'a', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1108,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'i', 'are', 'in', 'the', 'same', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1109,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'i', 'are', 'in', 'bulb', 'as', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1110,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['i', 'do', 'not', 'know']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1111,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['they', 'are', 'in', 'the', 'path', 'of', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1112,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,['hey'],"['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1113,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['there', 'is', 'a', 'gap', 'in', 'the', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1114,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'bulb', 'a', 'is', 'contain', 'in', 'the', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1115,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'creat', 'a', 'gap']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1116,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'is', 'contain', 'in', 'the', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1117,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['open', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1118,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['open', 'circuit']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1119,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'i', 'and', 'i', 'are', 'in', 'a', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1120,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'i', 'and', 'i', 'are', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1121,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'bulb', 'i', 'and', 'i', 'are', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1122,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['they', 'are', 'all', 'on', 'the', 'same', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1123,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['a', 'is', 'on', 'the', 'same', 'path', 'with', 'i', 'and', 'i']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1124,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'i', 'and', 'i', 'are', 'not', 'on', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1125,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'is', 'contain', 'in', 'the', 'same', 'close', 'path', 'as', 'bulb', 'i', 'and', 'i', 'as', 'well', 'as', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1126,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['tell', 'answer']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1127,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'creat', 'a', 'gap', 'in', 'the', 'path', 'between', 'bulb', 'i', 'and', 'i', 'and', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1128,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'i', 'and', 'i', 'are', 'no', 'longer', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1129,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['bulb', 'a', 'creat', 'a', 'gap']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
1130,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['there', 'is', 'no', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1131,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['the', 'bulb', 'have', 'no', 'close', 'path']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1132,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['there', 'are', 'no', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,,beetle
1133,"['whi', 'do', 'both', 'bulb', 'i', 'and', 'i', 'go', 'out', 'when', 'bulb', 'a', 'is', 'burn', 'out']",66,"['becaus', 'they', 'are', 'not', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'bulb', 'a', 'burn', 'out', 'i', 'and', 'i', 'are', 'no', 'longer', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,,beetle
